LokacijaId;Nastanek;Ura;Leto;Skupina dogodka;Dogodek;WGSLat;WGSLon;OPIS
324802;26.06.2022;20:46;2022;Nesreče v gorah;nesreče v gorah;46,37446;13,5286366;Ob 20.46 se je na poti od Kanina proti Rombonu pod Vrhom Ribežnov v občini Bovec izgubil planinec. Po navodilih gorskih reševalcev GRS Bovec se je nepoškodovani planinec vrnil nazaj na pot, do bližnje kaverne, kjer naj bi bivakiral in se tekom jutrišnjega dne po znani poti vrnil na začetno lokacijo. 
337373;26.11.2022;13:55;2022;Nesreče v gorah;nesreče v gorah;46,2902582;14,4995257;Ob 13.57 je v gozdu pod sedlom Davovec, občina Cerklje na Gorenjskem, pohodnico obšla slabost. Gorski reševalci GRS Kranj in združena ekipa GRZS–HNMP so pohodnico na kraju oskrbeli in nato s helikopterjem SV prepeljali v UKC Ljubljana.
338652;26.12.2022;13:26;2022;Nesreče v gorah;nesreče v gorah;46,4414146;13,743977;Ob 13.26 sta se na pobočju Robičja, občina Kranjska Gora, zaplezali dve osebi. Aktivirani so bili posadka s helikopterjem SV v spremstvu združene ekipe GRZS-HNMP in reševalci GRS Kranjska Gora. Planinca so nepoškodovana prepeljali v dolino.
318325;27.03.2022;04:33;2022;Nesreče v gorah;nesreče v gorah;46,166428;14,105368;Ob 4.33 ja na poti na Blegoš, občina Gorenja vas - Poljane, planinec padel v grapo. Planinec je poškodbam na kraju podlegel. Reševalci GRS Škofja Loka so ga prenesli do ceste in predali ustreznim službam.
345513;27.04.2023;14:14;2023;Nesreče v gorah;nesreče v gorah;45,76772;14,0551107;Ob 14.14 sta se na pobočju Nanosa, občina Postojna, zaplezali dve planinki. Gorski reševalci GRS Ljubljana - skupina Postojna so ju z vrvno tehniko rešili in nepoškodovani pospremili na vrh Nanosa ter po drugi poti nazaj v dolino.
321962;27.05.2022;11:30;2022;Nesreče v gorah;nesreče v gorah;46,4290051;14,2336697;Ob 11.30 so gorski reševalci GRS Tržič s terenskim vozilom prepeljali otroka s poškodovanim gležnjem in njegova starša od koče na Zelenici do mejnega platoja Ljubelj, kjer so ga prevzeli reševalci NMP.
321987;27.05.2022;16:19;2022;Nesreče v gorah;nesreče v gorah;46,3079345;13,5447075;Ob 16.40 si je pohodnik pri sestopu s Špika, občina Bovec, poškodoval nogo. Reševalci GRS Bovec so poškodovanca oskrbeli in ga pospremili v dolino.
321976;27.05.2022;14:13;2022;Nesreče v gorah;nesreče v gorah;46,2475097;13,9409515;Ob 14.14 je na planinski poti pod Orožnovo kočo, občina Bohinj, planinca nenadoma obšla slabost. Gorski reševalci GRS Bohinj so planinca oskrbeli in pripravili za helikopterski transport. Združena ekipa GRZS na Brniku je obolelega s pomočjo jeklenice dvignila v helikopter LPE in ga prepeljali na zdravljenje v SB Jesenice.
324814;27.06.2022;08:20;2022;Nesreče v gorah;nesreče v gorah;46,3584982;13,792284;Ob 8.20 je na Zasavski koči na Prehodavcih, občina Bovec, obtičala tuja pohodnica, ki zaradi poškodovane noge ni mogla sestopiti v dolino. Aktivirani so bili gorski reševalci GRS Bovec in posadka s helikopterjem SV z dežurno ekipo GRS Brnik na krovu. Poškodovanko so prepeljali v SB Jesenice 
324833;27.06.2022;12:01;2022;Nesreče v gorah;nesreče v gorah;46,2869074;14,6617085;Ob 12.06 je na Mali planini v občini Kamnik osebo nenadno obšla slabost. Kljub hitri pomoči mimoidočih, gorskih reševalcev GRS Kamnik in helikopterja Slovenske vojske z dežurno ekipo reševalcev je oseba preminula.
324876;27.06.2022;19:40;2022;Nesreče v gorah;nesreče v gorah;46,2614294;13,5916227;Ob 19.40 je pri slapu Kozjak, občina Kobarid, pes zašel na skalno pobočje in ne mogel sestopiti. Posredujejo reševalci GRS Tolmin.
327456;27.07.2022;07:00;2022;Nesreče v gorah;nesreče v gorah;46,3650969;13,8192957;Ob 7.45 je na koči pod Doličem, občina Bovec, obolela oseba potrebovala zdravniško oskrbo. Gorski reševalci GRS Bovec in posadka s helikopterjem LPE z dežurno ekipo GRS Brnik so osebo prepeljali v dolino in jo predali ekipi NMP Tolmin. Z reševalnim vozilom so jo prepeljali na zdravljenje v SB Jesenice.
327508;27.07.2022;19:38;2022;Nesreče v gorah;nesreče v gorah;46,3608925;14,5591693;Ob 19.41 sta pohodnika Belgijska državljana pod Skuto v Kamniških Alpah, občina Kamnik,  v neurju zašla s poti. Na pomoč so odšli reševalci GRS Kamnik, ki so tujca zaradi izčrpanosti pospremili do koče na Kokrškem sedlu, kjer sta prenočila. V reševanju je sodeloval helikopter LPE, ki je zaradi megle gorske reševalce odložil na meji vidljivosti ter jim skrajšal pot do izgubljenih pohodnikov.
330189;27.08.2022;11:36;2022;Nesreče v gorah;nesreče v gorah;46,2665712;13,655705;Ob 11.16 si je planinka na poti na Krn, občina Kobarid, približno 200 m pod vrhom poškodovala nogo. Posadka s helikopterjem LPE je v spremstvu dežurne ekipe GRS na Brniku ponesrečenko peljala v jeseniško bolnišnico.
330198;27.08.2022;12:34;2022;Nesreče v gorah;nesreče v gorah;46,2957458;14,0037404;Ob 12.34 je na plezališču nad naseljem Nomenj, občina Bohinj, plezalec padel v globino in se huje poškodoval. Gorski reševalci GRS Bohinj in dežurna ekipa GRS Brnik so ga oskrbeli, posadka s helikopterjem LPE pa ga je prepeljala v UKC Ljubljana.
334395;27.09.2022;16:47;2022;Nesreče v gorah;nesreče v gorah;46,4129913;13,7889438;Ob 16.47 sta se pod Razorjem, občina Bovec, zaradi slabih vremenskih razmer izgubila tuja državljana. Gorski reševalci GRS Bovec so nepoškodovana planinca v poznih večernih urah našli in na klasični način pospremili do koče na Kriških podih, kjer bosta prenočila.
336090;27.10.2022;12:31;2022;Nesreče v gorah;nesreče v gorah;46,390037;13,84136;"Ob 12.31 se je v Slovenski smeri v severni steni Triglava, občina Kranjska Gora, pri padcu poškodoval planinec. Gorski reševalci GRS Mojstrana in združena ekipa GRZS-HNMP so poškodovanega na kraju oskrbeli. S helikopterjem SV so ga prepeljali v UKC Ljubljana.

"
340986;28.01.2023;08:02;2023;Nesreče v gorah;nesreče v gorah;46,3753273;13,9275501;Ob 8.07 so v Blejski koči v Krnici, občina Gorje, reševalci GRS Radovljica skupaj z dežurno ekipo GRS Brnik oskrbeli dehidrirano in obolelo osebo ter jo pripravili za transport s helikopterjem. Helikopter LPE jo je prepeljal v SB Jesenice.
318457;28.03.2022;15:17;2022;Nesreče v gorah;nesreče v gorah;46,4319822;14,1754857;Ob 15.20 je na Stolu v občini Žirovnica onemoglega planinca obšla slabost. Posredovali so reševalci GRS Radovljica, ki so planinca oskrbeli ter ob pomoči helikopterja Slovenske vojske prepeljali v SB Jesenice.
320138;28.04.2022;13:06;2022;Nesreče v gorah;nesreče v gorah;46,3483458;14,402757; Ob 13.06 se je na pobočju Storžiča, občina Kranj, zaplezal planinec. Posredovali so reševalci GRS Kranj, dežurna ekipa za reševanje v gorah in helikopter SV. Helikopter je zaplezanega planinca prepeljal v dolino. 
345551;28.04.2023;16:41;2023;Nesreče v gorah;nesreče v gorah;46,3097108;13,882811;Ob 19.01 si je pri sestopu z Voj, občina Bohinj, češki planinec poškodoval nogo. Gorski reševalci GRS Bohinj so ga na kraju oskrbeli in v nadaljnjo oskrbo predali reševalcem NMP Bohinju.
327578;28.07.2022;18:24;2022;Nesreče v gorah;nesreče v gorah;46,3591488;14,59746;Ob 18.24 se je na Kamniškem sedlu, občina Kamnik, poškodoval planinec. Aktivirani so bili gorski reševalci GRS Kamnik. V UKC Ljubljana pa je poškodovanca prepeljal helikopter LPE skupaj z dežurno ekipo GRS na Brniku.
327554;28.07.2022;12:41;2022;Nesreče v gorah;nesreče v gorah;46,368736;14,5360601;Ob 12.40 se je nad Češko kočo, občina Jezersko, pri sestopu poškodoval pohodnik. Reševalci GRS Jezersko so ga na kraju oskrbeli ter pospremili v dolino.
327574;28.07.2022;18:16;2022;Nesreče v gorah;nesreče v gorah;46,4125434;13,7853378;Ob 18.42 sta na območju Razorja, občina Bovec, zašla švedska planinca. Posredovali so reševalci GRS Bovec ter posadka s helikopterjem LPE z dežurno ekipo GRS Brnik na krovu. Nepoškodovana planinca so prepeljali do Vršiča. 
330378;28.08.2022;14:44;2022;Nesreče v gorah;nesreče v gorah;46,3979362;14,3147319;Ob 14.15 je med sestopom iz Planine Kofce, občina Tržič, mladoletno osebo pičila osa, pri čemer je zaradi reakcije osebo obšla slabost. Posredovali so reševalci GRS Tržič, NMP Tržič in posadka s helikopterjem LPE v spremstvu dežurne ekipe HNMP Brnik. Obolelo osebo so odpeljali v SB Jesenice.
314558;29.01.2022;16:46;2022;Nesreče v gorah;nesreče v gorah;46,2414795;14,3100476;Ob 16.46 si je pri sestopu iz Svetega Jošta, občina Kranj, planinec poškodoval nogo. Gasilci GARS Kranj in reševalci GRS Kranj so poškodovanega planinca na kraju oskrbeli in prenesli do ceste, kjer so ga prevzeli reševalci NMP Kranj.
341043;29.01.2023;09:19;2023;Nesreče v gorah;nesreče v gorah;46,4301254;14,2182534;Ob 9.24 se je pri Domu pri izviru Završnice, občina Žirovnica, poškodoval alpinist. Gorski reševalci GRS Radovljica in dežurna ekipa GRS Brnik so ga na kraju oskrbeli, v SB Jesenice je poškodovanca v nadaljnjo oskrbo prepeljal helikopter LPE skupaj z dežurno ekipo GRS Brnik.
327633;29.07.2022;09:18;2022;Nesreče v gorah;nesreče v gorah;46,2290808;14,108901;Ob 8.51 je planinca obšla slabost v gozdu nad naseljem Prtovč, občina Železniki. Reševalci NMP Škofja Loka in GRS Škofja Loka so prepeljali obolelo osebo do ceste in jo predali reševalcem NMP.
327704;29.07.2022;18:47;2022;Nesreče v gorah;nesreče v gorah;46,2703384;13,843192;Ob 19.14 so se pri sestopu po nemarkirani poti z Vogla zaplezali planinec z dvema mladoletnima otrokoma. Gorski reševalci GRS Bohinj in dežurna ekipa GRS na Brniku s helikopterjem LPE so jih s pomočjo vitla dvignili v helikopter in prepeljali v dolino. 
327705;29.07.2022;19:15;2022;Nesreče v gorah;nesreče v gorah;46,4944725;13,8577986;Ob 18.45 je oseba opazila tri planince na ferati Hladnik pri naselju Gozd Martuljek, občina Kranjska Gora. Gorski reševalci GRS Kranjska Gora so s pomočjo vrvne tehnike rešili planince iz ferate in jih pospremili v dolino.
330423;29.08.2022;08:04;2022;Nesreče v gorah;nesreče v gorah;46,3907611;13,8409089;Ob 8.04 si je v Triglavski severni steni, občina Kranjska Gora, planinec pri padcu poškodoval glavo. Gorski reševalci GRS Mojstrana in dežurna ekipa GRZS Brnik so poškodovanega na kraju oskrbeli in s helikopterjem LPE prepeljali v SB Jesenice.
336181;29.10.2022;07:59;2022;Nesreče v gorah;nesreče v gorah;46,3664589;14,3317181;Ob 7.59 je na poti na Storžič, občina Tržič, omedlela planinka. Gorski reševalci GRS Tržič so obolelo osebo na klasičen način prenesli v dolino, kjer so jo v nadaljnjo oskrbo predali reševalcem NMP.
336185;29.10.2022;11:33;2022;Nesreče v gorah;nesreče v gorah;46,331827;13,8357059;Ob 11.33 je na planini Ogradi, občina Bohinj, obnemogel planinec. Gorski reševalci GRS Bohinj in združena ekipa GRS–HNMP so obnemoglega planinca na kraju oskrbeli in nato s helikopterjem SV prepeljali v nadaljnjo oskrbo v SB Jesenice.
336193;29.10.2022;12:56;2022;Nesreče v gorah;nesreče v gorah;46,4875818;13,8418565;Ob 12.56 se je v ferati Jerman, naselje Srednji Vrh, občina Kranjska Gora, pri padcu poškodoval otrok. Gorski reševalci GRS Kranjska Gora in združena ekipa GRZS-HNMP so poškodovanega otroka na kraju oskrbeli in nato s helikopterjem SV prepeljali na nadaljnje zdravljenje v SB Jesenice.
314588;30.01.2022;10:59;2022;Nesreče v gorah;nesreče v gorah;46,3601727;13,8928736;Ob 10.59 si je na Srenjskem prevalu, občina Bohinj, turni smučar poškodoval nogo. Aktivirani so bili reševalci GRS Bohinj in posadka s helikopter SV z GRS ekipo na krovu. poškodovanca so na kraju oskrbeli in prepeljali v SB Jesenice.
314591;30.01.2022;11:46;2022;Nesreče v gorah;nesreče v gorah;46,2561016;13,8401593;Ob 11.46 je na Voglu, občina Bohinj, nenadno obolela oseba. Reševalci GRS Bohinj so jo na kraju oskrbeli, posadka s helikopterjem SV z GRS ekipo na krovu pa je osebo prepeljala v SB Jesenice.
320255;30.04.2022;14:20;2022;Nesreče v gorah;nesreče v gorah;46,2649442;13,65267;Ob 14.20 sta na območju gore Krn, občina Kobarid, na zasneženem in poledenelem območju na višini približno 1900 metrov obtičala tuja planinca. Posredovali so gorski reševalci GRS Tolmin in posadka s helikopterjem Slovenske vojske z združeno ekipo GRZS-HNMP Brnik na krovu. Planinca so nepoškodovana prepeljali v Drežnico do reševalcev GRS Tolmin.
325089;30.06.2022;10:04;2022;Nesreče v gorah;nesreče v gorah;46,2246552;13,5228164;Ob 10.40 so na slovenski strani Matajurja, občina Kobarid, reševalci GRZS Tolmin pričeli z iskalno akcijo pogrešane osebe. Pregledali so dele terena z vrha Matajurja proti vasi Robič. Italijanski gorski reševalci so pregledali teren na italijanskem delu gore. Pogrešana oseba ni bila najdena.
325122;30.06.2022;16:02;2022;Nesreče v gorah;nesreče v gorah;46,4390727;13,7357198;Ob 16.02 si je pri sestopu iz Male Mojstrovke, občina Kranjska Gora, pohodnica zlomila gleženj. Reševalci GRS Kranjska Gora so zaprosili za pomoč helikopter SV v spremstvu dežurne ekipe za reševanje v gorah, ki je poletel po ponesrečenko in jo prepeljal v SB Jesenice.
325160;30.06.2022;21:49;2022;Nesreče v gorah;nesreče v gorah;46,4079848;13,8150242;Ob 21.49 sta se pod Stenarskimi vratci, občina Mojstrana, zaplezala in zašla s poti dva planinca. Posredujejo gorski reševalci GRS Mojstrana. Izgubljena so našli nepoškodovana in ju pospremili v dolino.
327803;30.07.2022;18:49;2022;Nesreče v gorah;nesreče v gorah;46,3719889;14,5450324;Ob 18.49 se je izven Slovenske poti na Kranjsko kočo na Ledinah, občina Jezersko, zaplezal pohodnik. Reševalci GRS Jezersko so ga našli, oskrbeli in pospremili v dolino.
331560;30.08.2022;15:46;2022;Nesreče v gorah;nesreče v gorah;46,3558921;13,8613405;Ob 14.59 je v Vodnikov dom na Velem polju, občina Bohinj, prišla planinka, ki je imela težave s srcem. Posredovali so gorski reševalci GRS Bohinj in helikopter LPE z dežurno ekipo GRS na Brniku, ki je planinko prepeljal v SB Jesenice.
336228;30.10.2022;13:01;2022;Nesreče v gorah;nesreče v gorah;46,3631267;14,5483091;Ob 13.01 je na grebenu Dolgega hrbta v Kamniških Alpah, občina Kamnik, planinka padla in se poškodovala po glavi. Helikopter SV z dežurno združeno ekipo GRS z Brnika jo je prepeljal v dolino do baze GRS Kamnik, kjer so jo prevzeli reševalci NMP Kamnik. Gorski reševalci GRS Kamnik so bili v pripravljenosti.
336239;30.10.2022;15:23;2022;Nesreče v gorah;nesreče v gorah;46,374118;13,9417783;Ob 15.27 sta se na poti iz Blejske koče na Lipnici, občina Gorje, izgubila dva mladoletna otroka. Naključni mimoidoči so otroka našli še pred prihodom reševalcev GRS Radovljica. O dogodku je bila obveščena PU Kranj.
336240;30.10.2022;15:53;2022;Nesreče v gorah;nesreče v gorah;46,3301923;13,4619657;Ob 15.53 so na območju pod Velikim Babanskim Skednjem, občina Bovec, trije pohodniki zašli s smeri in obstali na težko prehodnem terenu. Reševalci Postaje GRS Bovec so jim na podlagi posredovanih koordinat pomagali z nasveti in jih usmerili na pravo pot.
336245;30.10.2022;17:12;2022;Nesreče v gorah;nesreče v gorah;46,487122;14,9577048;Ob 17.12 se je pod Uršljo goro, občina Ravne na Koroškem, občan pri sestopu poškodoval koleno. Reševalci GRS Koroške so poškodovanca na klasični način pospremili do parkiranega vozila.
322239;31.05.2022;11:05;2022;Nesreče v gorah;nesreče v gorah;46,3400361;13,4841485;Ob 11.05 se je na kaninskem pogorju pod Velikim Skednjem, občina Bovec, pri padcu poškodovala planinka. Aktivirani so bili reševalci GRZS Bovec, ki so skupaj s policijskim helikopterjem s termovizijsko kamero poškodovanko locirali, nakar jo je dežurna  ekipa HNMP-GRZS iz Brnika  s helikopterjem  Slovenske vojske  z vitlom dvignila v plovilo ter prepeljala v UKC Ljubljana.
327843;31.07.2022;13:18;2022;Nesreče v gorah;nesreče v gorah;46,4445654;14,4121195;Ob 13.18 je pri sestopu iz Košutnikovega turna, naselje Jelendol, občina Tržič, planinka zdrsnila s poti in si poškodovala nogo. Gorski reševalci GRS Tržič so jo skupaj z dežurno ekipo GRS Brnik oskrbeli na kraju nesreče, helikopter LPE pa jo je prepeljal v UKC Ljubljana.
327846;31.07.2022;15:10;2022;Nesreče v gorah;nesreče v gorah;46,2845362;13,7733631;Ob 15.10 sta se na Komni, naselje Ukanc, občina Bohinj, lažje poškodovali planinki. Gorski reševalci GRS Bohinj so ju s pomočjo dežurne ekipe GRS Brnik in posadke s helikopterjem LPE oskrbeli na kraju in ju prepeljali v SB Jesenice.
327847;31.07.2022;15:16;2022;Nesreče v gorah;nesreče v gorah;46,4159473;14,8076526;Ob 15.16 se je na koči na Travniku, občina Ljubno ob Savinji, nahajal planinec s poškodovano ramo. Gorski reševalci GRS Celje so poškodovanega planinca prepeljali v dolino, kjer so ga v oskrbo prevzeli reševalci NMP Mozirje.
331672;31.08.2022;14:28;2022;Nesreče v gorah;nesreče v gorah;46,3629091;14,558529;Ob 14.28 sta se pod Skuto, občina Kamnik, ob poslabšanju vremenskih razmer, zaplezala planinca. Posadka s helikopterjem Letalske policijske enote je prepeljala gorske reševalce GRS Kamnik na višje ležeči teren pod Skuto. Gorski reševalci so se peš odpravili po zaplezana planinca in ju pospremili nazaj v dolino.
336276;31.10.2022;13:07;2022;Nesreče v gorah;nesreče v gorah;46,4367905;13,7441388;Ob 13.20 iz slemenove špice proti vršiču je prišlo do padca, osebo so mimoidoči oskrbeli in ji pomgali do parkirišča kjer so oskrbeli reševalci NMP Jesenice, posredovanje GRS Kranjske gore ni bilo potrebno.
336282;31.10.2022;15:36;2022;Nesreče v gorah;nesreče v gorah;46,4386378;14,7394932;Ob 15.36 se je na območju Raduhe v občini Črna na Koroškem poškodovala pohodnica. Do planinske koče na Grohatu so jo prinesli pohodniki. Gorski reševalci GRS Koroške so ji nudili prvo pomoč in jo prepeljali do svojcev. Svojci so jo prepeljali v SB Slovenj Gradec.
